,hashed-id,CourseID,Finished.x,Q1a.x,Q1b.x,Q2a.x,Q2b.x,Q3a.x,Q3b.x,Q4a.x,Q4b.x,Q5a.x,Q5b.x,Q6a.x,Q6b.x,Q7a.x,Q7b.x,Q8a.x,Q8b.x,Q9a.x,Q9b.x,Q10a.x,Q10b.x,Q11a.x,Q11b.x,Q12a.x,Q12b.x,Q13a.x,Q13b.x,Q14a.x,Q14b.x,Q15a.x,Q15b.x,Q16a.x,Q16b.x,Q17a.x,Q17b.x,Q18a.x,Q18b.x,Q19a.x,Q19b.x,Q20a.x,Q20b.x,Q21a.x,Q21b.x,Q22a.x,Q22b.x,Q23a.x,Q23b.x,Q24a.x,Q24b.x,Q25a.x,Q25b.x,Q26a.x,Q26b.x,Q27a.x,Q27b.x,Q28a.x,Q28b.x,Q29a.x,Q29b.x,Q30a.x,Q30b.x,Q31a.x,Q31b.x,IsTransformed.x,Finished.y,Q1a.y,Q1b.y,Q2a.y,Q2b.y,Q3a.y,Q3b.y,Q4a.y,Q4b.y,Q5a.y,Q5b.y,Q6a.y,Q6b.y,Q7a.y,Q7b.y,Q8a.y,Q8b.y,Q9a.y,Q9b.y,Q10a.y,Q10b.y,Q11a.y,Q11b.y,Q12a.y,Q12b.y,Q13a.y,Q13b.y,Q14a.y,Q14b.y,Q15a.y,Q15b.y,Q16a.y,Q16b.y,Q17a.y,Q17b.y,Q18a.y,Q18b.y,Q19a.y,Q19b.y,Q20a.y,Q20b.y,Q21a.y,Q21b.y,Q22a.y,Q22b.y,Q23a.y,Q23b.y,Q24a.y,Q24b.y,Q25a.y,Q25b.y,Q26a.y,Q26b.y,Q27a.y,Q27b.y,Q28a.y,Q28b.y,Q29a.y,Q29b.y,Q30a.y,Q30b.y,Q31a.y,Q31b.y,Q12c,Q6c,Q27c,Q19c,Q26c,Q5c,Q30c,Q1c,Q8c,Q11c,Q14c,Q15c,Q21c,Q17c,Q18c,Q3c,Q28c,Q22c,Q10c,Q4c,Q9c,Q24c,Q16c,CurrentMajor,ChangeMajor,CurrentInterest,SemesterInterest,SI_why,PhysGradSchool,SciMathGradSchool,NonAcadJob,MedSchool,ProfSchool,K12Teacher,CollegeTeacher,NonSciJob,GenderCode,Consent,Gender,IsTransformed.y,Gender_Text,AmerInd.AlaskaNat,Asian,Black,Hispanic,NatHaw.PacIsl,White,Other,Other_Text,Course
4325,-7988102483762984472,phys252-sp16,1.0,4.0,5.0,4.0,5.0,2.0,1.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,1.0,4.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,3.0,2.0,5.0,5.0,3.0,5.0,4.0,5.0,5.0,5.0,2.0,1.0,4.0,5.0,2.0,2.0,3.0,5.0,2.0,2.0,5.0,5.0,4.0,4.0,3.0,5.0,5.0,5.0,2.0,1.0,4.0,4.0,2.0,1.0,1.0,1.0,3.0,1.0,5.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252
4326,-9153097982027443108,phys252-sp16,1.0,2.0,5.0,4.0,5.0,4.0,1.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,1.0,2.0,5.0,4.0,5.0,2.0,5.0,5.0,5.0,4.0,2.0,4.0,5.0,2.0,5.0,4.0,5.0,3.0,2.0,3.0,2.0,3.0,5.0,2.0,3.0,2.0,5.0,2.0,2.0,4.0,4.0,4.0,4.0,2.0,5.0,4.0,4.0,2.0,1.0,4.0,4.0,4.0,2.0,4.0,1.0,5.0,1.0,4.0,4.0,0.0,1.0,2.0,5.0,3.0,5.0,4.0,1.0,3.0,4.0,4.0,5.0,3.0,5.0,4.0,1.0,2.0,4.0,4.0,5.0,2.0,5.0,5.0,5.0,2.0,4.0,4.0,5.0,2.0,5.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,5.0,2.0,4.0,2.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,2.0,5.0,4.0,4.0,2.0,1.0,4.0,4.0,4.0,2.0,3.0,2.0,4.0,2.0,4.0,5.0,1.0,1.0,1.0,4.0,1.0,4.0,4.0,3.0,4.0,5.0,1.0,1.0,4.0,4.0,2.0,4.0,2.0,2.0,2.0,2.0,4.0,2.0,4.0,13.0,,2.0,2.0,I wasn't intrigued by any of the experiments we did.,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,F,0.0,,,,,,,,,,252
4327,4513074775655741255,phys252-sp16,1.0,5.0,,5.0,,1.0,,5.0,,5.0,,4.0,,1.0,,5.0,,5.0,,5.0,,5.0,,1.0,,5.0,,3.0,,5.0,,5.0,,5.0,,5.0,,5.0,,5.0,,1.0,,5.0,,4.0,4.0,5.0,,5.0,,1.0,,5.0,,2.0,,1.0,,5.0,,5.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252
4328,558969717265688608,phys252-sp16,1.0,4.0,4.0,4.0,5.0,2.0,1.0,4.0,3.0,4.0,5.0,4.0,5.0,2.0,1.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,2.0,2.0,4.0,5.0,4.0,5.0,4.0,5.0,5.0,2.0,2.0,1.0,5.0,5.0,5.0,5.0,4.0,5.0,2.0,1.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,5.0,1.0,1.0,4.0,5.0,2.0,1.0,2.0,2.0,4.0,5.0,5.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252
4329,1375590956592192844,phys252-sp16,1.0,4.0,5.0,3.0,4.0,2.0,1.0,4.0,5.0,4.0,4.0,4.0,5.0,2.0,1.0,4.0,5.0,4.0,5.0,3.0,4.0,4.0,5.0,1.0,1.0,5.0,5.0,2.0,5.0,4.0,5.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,2.0,1.0,4.0,5.0,2.0,1.0,2.0,2.0,4.0,3.0,4.0,4.0,0.0,1.0,4.0,5.0,2.0,5.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,2.0,1.0,4.0,4.0,3.0,3.0,4.0,4.0,5.0,5.0,5.0,2.0,2.0,2.0,5.0,3.0,5.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,5.0,5.0,3.0,3.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,2.0,4.0,2.0,4.0,4.0,4.0,4.0,1.0,3.0,2.0,2.0,2.0,5.0,5.0,4.0,3.0,4.0,4.0,5.0,5.0,5.0,4.0,3.0,5.0,2.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,13.0,13.0,1.0,2.0,Not sure.,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,M,0.0,,,,,,,,,,252
4330,8463574802022270572,phys252-sp16,1.0,4.0,5.0,4.0,5.0,3.0,1.0,4.0,5.0,3.0,5.0,4.0,5.0,5.0,1.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,2.0,1.0,4.0,5.0,2.0,5.0,4.0,5.0,3.0,4.0,4.0,3.0,4.0,5.0,5.0,5.0,3.0,5.0,3.0,2.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,5.0,3.0,2.0,4.0,5.0,3.0,1.0,2.0,1.0,5.0,2.0,3.0,5.0,0.0,1.0,4.0,5.0,5.0,5.0,2.0,1.0,3.0,5.0,3.0,4.0,4.0,5.0,4.0,1.0,4.0,5.0,2.0,5.0,4.0,5.0,5.0,5.0,1.0,1.0,4.0,5.0,1.0,4.0,4.0,5.0,2.0,2.0,5.0,2.0,3.0,4.0,4.0,3.0,3.0,4.0,2.0,1.0,4.0,5.0,4.0,4.0,3.0,4.0,2.0,4.0,2.0,1.0,4.0,4.0,5.0,1.0,2.0,1.0,4.0,2.0,4.0,5.0,5.0,1.0,4.0,5.0,3.0,4.0,5.0,4.0,4.0,5.0,2.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,2.0,2.0,5.0,4.0,4.0,13.0,,1.0,3.0,Because I am not a fan of the course and dealing with it for multiple consecutive weeks just makes it harder to bear with. ,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,F,0.0,,,,,,,,,,252
4331,951728862047002391,phys252-sp16,1.0,4.0,5.0,4.0,5.0,2.0,1.0,4.0,5.0,4.0,5.0,3.0,5.0,3.0,1.0,4.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,2.0,1.0,5.0,5.0,4.0,5.0,4.0,5.0,3.0,4.0,5.0,4.0,3.0,5.0,4.0,3.0,3.0,4.0,2.0,2.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,2.0,2.0,4.0,4.0,3.0,1.0,2.0,1.0,2.0,1.0,4.0,4.0,0.0,1.0,4.0,4.0,4.0,5.0,2.0,1.0,4.0,5.0,5.0,5.0,4.0,5.0,2.0,1.0,4.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,1.0,1.0,5.0,5.0,3.0,5.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,3.0,4.0,2.0,2.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,1.0,1.0,4.0,4.0,2.0,1.0,2.0,1.0,2.0,2.0,4.0,5.0,4.0,2.0,4.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,2.0,4.0,4.0,4.0,2.0,5.0,4.0,4.0,4.0,3.0,5.0,4.0,4.0,4.0,,3.0,2.0,,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,F,0.0,,,,,,,,,,252
4332,-5085964993394711040,phys252-sp16,1.0,4.0,4.0,4.0,4.0,2.0,2.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,5.0,5.0,2.0,3.0,4.0,5.0,3.0,3.0,4.0,4.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,3.0,3.0,4.0,4.0,2.0,1.0,3.0,3.0,3.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252
4333,-8324615008589495024,phys252-sp16,1.0,4.0,5.0,4.0,5.0,2.0,1.0,3.0,3.0,4.0,5.0,3.0,5.0,3.0,1.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,2.0,1.0,4.0,5.0,2.0,5.0,2.0,5.0,4.0,4.0,4.0,2.0,4.0,5.0,4.0,5.0,2.0,5.0,1.0,1.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,2.0,1.0,4.0,5.0,2.0,1.0,2.0,1.0,2.0,1.0,4.0,5.0,0.0,1.0,4.0,5.0,4.0,5.0,2.0,1.0,3.0,4.0,4.0,5.0,4.0,5.0,3.0,1.0,4.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,2.0,1.0,4.0,4.0,2.0,5.0,3.0,3.0,4.0,2.0,4.0,3.0,4.0,5.0,2.0,3.0,3.0,4.0,2.0,1.0,4.0,5.0,4.0,4.0,5.0,5.0,4.0,4.0,2.0,1.0,4.0,5.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,5.0,4.0,1.0,4.0,4.0,2.0,5.0,4.0,4.0,5.0,5.0,1.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,3.0,3.0,4.0,5.0,13.0,,2.0,2.0,"There was no experiment that sparked my interest, so it remained constant.",2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,F,0.0,,,,,,,,,,252
4334,6718277186287151834,phys252-sp16,1.0,5.0,5.0,4.0,5.0,2.0,1.0,5.0,5.0,4.0,5.0,4.0,5.0,3.0,1.0,4.0,5.0,3.0,4.0,4.0,5.0,5.0,5.0,1.0,1.0,5.0,5.0,3.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,3.0,5.0,2.0,1.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,2.0,2.0,5.0,5.0,2.0,1.0,1.0,1.0,4.0,4.0,5.0,5.0,0.0,1.0,4.0,5.0,4.0,5.0,2.0,1.0,4.0,4.0,5.0,5.0,3.0,5.0,4.0,1.0,4.0,5.0,3.0,4.0,4.0,4.0,5.0,5.0,1.0,1.0,4.0,5.0,3.0,5.0,3.0,5.0,3.0,4.0,3.0,3.0,4.0,5.0,5.0,5.0,3.0,5.0,1.0,1.0,4.0,5.0,4.0,4.0,3.0,5.0,4.0,5.0,2.0,1.0,4.0,5.0,2.0,1.0,1.0,1.0,4.0,5.0,4.0,5.0,5.0,4.0,4.0,5.0,3.0,5.0,3.0,5.0,4.0,5.0,3.0,3.0,5.0,3.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,,3.0,2.0,I don't think my feelings about physics will ever change.,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,F,0.0,,,,,,,,,,252
4335,-5801203157006461768,phys252-sp16,1.0,4.0,5.0,2.0,5.0,2.0,1.0,5.0,5.0,4.0,4.0,5.0,5.0,3.0,2.0,5.0,5.0,5.0,5.0,2.0,4.0,5.0,5.0,3.0,1.0,4.0,5.0,3.0,5.0,4.0,4.0,3.0,4.0,5.0,3.0,3.0,5.0,5.0,5.0,4.0,4.0,2.0,3.0,4.0,5.0,4.0,4.0,4.0,4.0,3.0,3.0,2.0,2.0,4.0,5.0,2.0,1.0,2.0,2.0,4.0,3.0,5.0,5.0,0.0,1.0,4.0,5.0,3.0,5.0,2.0,5.0,4.0,4.0,3.0,5.0,4.0,5.0,3.0,1.0,4.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,2.0,2.0,5.0,5.0,2.0,5.0,4.0,4.0,3.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,3.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,2.0,2.0,4.0,4.0,2.0,1.0,2.0,2.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,4.0,2.0,3.0,3.0,4.0,4.0,5.0,2.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,2.0,4.0,4.0,5.0,4.0,4.0,13.0,4.0,1.0,Succeeded more than predicted,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,M,0.0,,,,,,,,,,252
4336,2599945989647673157,phys252-sp16,1.0,3.0,5.0,3.0,5.0,4.0,1.0,2.0,2.0,2.0,4.0,2.0,4.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,3.0,2.0,4.0,5.0,2.0,4.0,2.0,3.0,2.0,2.0,4.0,2.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,4.0,4.0,4.0,2.0,2.0,2.0,3.0,2.0,4.0,5.0,0.0,1.0,2.0,5.0,4.0,5.0,5.0,1.0,3.0,3.0,3.0,4.0,2.0,4.0,4.0,2.0,2.0,4.0,1.0,4.0,2.0,4.0,5.0,5.0,3.0,2.0,5.0,5.0,3.0,4.0,3.0,3.0,3.0,3.0,5.0,3.0,4.0,3.0,4.0,4.0,2.0,4.0,4.0,2.0,5.0,5.0,4.0,4.0,2.0,3.0,5.0,5.0,2.0,2.0,4.0,4.0,4.0,2.0,4.0,2.0,4.0,2.0,4.0,4.0,2.0,1.0,4.0,5.0,1.0,5.0,3.0,3.0,5.0,5.0,2.0,1.0,4.0,3.0,2.0,4.0,3.0,4.0,3.0,2.0,4.0,1.0,4.0,14.0,4.0,2.0,2.0,"I didn't really care for physics to begin with, and although I learned some interesting things this semester, given the choice of continuing my study of physics or not, I would choose not to. ",2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,M,0.0,,,,,,,,,,252
4337,7453834498886275589,phys252-sp16,1.0,4.0,4.0,3.0,4.0,3.0,2.0,4.0,4.0,3.0,3.0,4.0,4.0,5.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,2.0,2.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252
4338,2015323602597484555,phys252-sp16,1.0,4.0,4.0,4.0,5.0,3.0,2.0,2.0,3.0,3.0,4.0,4.0,4.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,2.0,1.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,3.0,2.0,2.0,4.0,4.0,4.0,4.0,2.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,2.0,2.0,2.0,2.0,3.0,2.0,4.0,4.0,0.0,1.0,4.0,4.0,4.0,4.0,2.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,2.0,2.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,2.0,4.0,5.0,3.0,5.0,4.0,5.0,5.0,5.0,3.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,5.0,2.0,3.0,2.0,2.0,It's still boring,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,F,0.0,,,,,,,,,,252
4339,6402128010231625147,phys252-sp16,1.0,3.0,4.0,4.0,4.0,3.0,5.0,3.0,3.0,4.0,5.0,3.0,5.0,4.0,2.0,3.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,2.0,2.0,4.0,4.0,2.0,4.0,3.0,4.0,3.0,2.0,3.0,2.0,4.0,4.0,4.0,4.0,2.0,3.0,4.0,2.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,3.0,2.0,4.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252
4340,-4935785054786440636,phys252-sp16,1.0,5.0,5.0,4.0,5.0,2.0,1.0,4.0,5.0,4.0,5.0,3.0,5.0,3.0,1.0,4.0,5.0,4.0,5.0,3.0,5.0,5.0,5.0,2.0,1.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,5.0,5.0,4.0,5.0,2.0,1.0,4.0,5.0,3.0,2.0,3.0,1.0,4.0,5.0,4.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252
4341,8745884339329914659,phys252-sp16,1.0,4.0,5.0,4.0,3.0,2.0,1.0,3.0,3.0,2.0,5.0,4.0,5.0,3.0,3.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,1.0,1.0,4.0,3.0,4.0,4.0,5.0,5.0,3.0,3.0,2.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,2.0,1.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,3.0,1.0,1.0,5.0,5.0,2.0,1.0,3.0,3.0,4.0,2.0,5.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252
4342,151124249581477187,phys252-sp16,1.0,4.0,4.0,4.0,5.0,2.0,2.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,1.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,4.0,4.0,3.0,5.0,4.0,4.0,2.0,2.0,4.0,2.0,4.0,4.0,4.0,2.0,4.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,3.0,3.0,5.0,5.0,1.0,1.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,4.0,4.0,0.0,1.0,4.0,5.0,4.0,4.0,3.0,3.0,4.0,3.0,2.0,4.0,3.0,3.0,5.0,1.0,3.0,5.0,3.0,5.0,2.0,3.0,4.0,4.0,1.0,1.0,3.0,4.0,1.0,5.0,2.0,2.0,3.0,3.0,4.0,2.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,2.0,2.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,1.0,1.0,4.0,3.0,4.0,1.0,2.0,2.0,3.0,1.0,3.0,5.0,5.0,4.0,4.0,4.0,1.0,4.0,4.0,5.0,5.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,5.0,4.0,4.0,4.0,3.0,3.0,13.0,,3.0,2.0,I have no intentions of taking any other physics related classes other than the ones needed to satisfy my degree requirements.,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,F,0.0,,,,,,,,,,252
4343,-2706344023051354608,phys252-sp16,1.0,,,3.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,0.0,1.0,2.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,2.0,4.0,4.0,3.0,3.0,2.0,4.0,4.0,4.0,2.0,2.0,4.0,4.0,2.0,4.0,3.0,4.0,4.0,2.0,4.0,2.0,3.0,4.0,2.0,3.0,2.0,4.0,2.0,2.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,2.0,4.0,4.0,4.0,2.0,3.0,2.0,3.0,2.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,,2.0,1.0,,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,F,0.0,,,,,,,,,,252
4344,-7030221685012016206,phys252-sp16,1.0,4.0,5.0,4.0,5.0,,3.0,5.0,5.0,4.0,5.0,3.0,5.0,4.0,1.0,4.0,5.0,3.0,5.0,4.0,5.0,5.0,5.0,1.0,1.0,4.0,5.0,3.0,5.0,5.0,5.0,2.0,2.0,4.0,2.0,4.0,4.0,5.0,5.0,2.0,4.0,2.0,1.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,1.0,1.0,4.0,4.0,2.0,1.0,2.0,1.0,4.0,2.0,4.0,5.0,0.0,1.0,3.0,5.0,4.0,5.0,4.0,2.0,5.0,5.0,3.0,4.0,2.0,4.0,4.0,1.0,4.0,5.0,2.0,4.0,4.0,4.0,5.0,5.0,1.0,1.0,4.0,5.0,2.0,5.0,5.0,5.0,2.0,2.0,4.0,2.0,5.0,5.0,5.0,5.0,2.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,5.0,2.0,4.0,1.0,1.0,4.0,4.0,4.0,2.0,2.0,2.0,4.0,2.0,4.0,4.0,5.0,1.0,4.0,5.0,1.0,5.0,4.0,4.0,5.0,5.0,2.0,4.0,5.0,4.0,4.0,3.0,4.0,5.0,3.0,5.0,4.0,4.0,3.0,4.0,,2.0,2.0,For the same reason. ,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,F,0.0,,,,,,,,,,252
4345,-905084638658022150,phys252-sp16,1.0,5.0,5.0,5.0,5.0,2.0,2.0,2.0,2.0,5.0,5.0,5.0,5.0,2.0,1.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,2.0,2.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,5.0,5.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,4.0,4.0,2.0,2.0,2.0,2.0,4.0,4.0,5.0,5.0,0.0,1.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,2.0,2.0,4.0,5.0,4.0,5.0,4.0,5.0,2.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,2.0,1.0,4.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,,2.0,2.0,,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,M,0.0,,,,,,,,,,252
