,hashed-id,CourseID,Finished.x,Q1a.x,Q1b.x,Q2a.x,Q2b.x,Q3a.x,Q3b.x,Q4a.x,Q4b.x,Q5a.x,Q5b.x,Q6a.x,Q6b.x,Q7a.x,Q7b.x,Q8a.x,Q8b.x,Q9a.x,Q9b.x,Q10a.x,Q10b.x,Q11a.x,Q11b.x,Q12a.x,Q12b.x,Q13a.x,Q13b.x,Q14a.x,Q14b.x,Q15a.x,Q15b.x,Q16a.x,Q16b.x,Q17a.x,Q17b.x,Q18a.x,Q18b.x,Q19a.x,Q19b.x,Q20a.x,Q20b.x,Q21a.x,Q21b.x,Q22a.x,Q22b.x,Q24a.x,Q24b.x,Q25a.x,Q25b.x,Q26a.x,Q26b.x,Q27a.x,Q27b.x,Q28a.x,Q28b.x,Q29a.x,Q29b.x,Q30a.x,Q30b.x,Q31a.x,Q31b.x,IsTransformed.x,ExpertlikePre,PRO_ExpertlikePre,Finished.y,Q1a.y,Q1b.y,Q2a.y,Q2b.y,Q3a.y,Q3b.y,Q4a.y,Q4b.y,Q5a.y,Q5b.y,Q6a.y,Q6b.y,Q7a.y,Q7b.y,Q8a.y,Q8b.y,Q9a.y,Q9b.y,Q10a.y,Q10b.y,Q11a.y,Q11b.y,Q12a.y,Q12b.y,Q13a.y,Q13b.y,Q14a.y,Q14b.y,Q15a.y,Q15b.y,Q16a.y,Q16b.y,Q17a.y,Q17b.y,Q18a.y,Q18b.y,Q19a.y,Q19b.y,Q20a.y,Q20b.y,Q21a.y,Q21b.y,Q22a.y,Q22b.y,Q24a.y,Q24b.y,Q25a.y,Q25b.y,Q26a.y,Q26b.y,Q27a.y,Q27b.y,Q28a.y,Q28b.y,Q29a.y,Q29b.y,Q30a.y,Q30b.y,Q31a.y,Q31b.y,Q12c,Q6c,Q27c,Q19c,Q26c,Q5c,Q30c,Q1c,Q8c,Q11c,Q14c,Q15c,Q21c,Q17c,Q18c,Q3c,Q28c,Q22c,Q10c,Q4c,Q9c,Q24c,Q16c,CurrentMajor,ChangeMajor,CurrentInterest,SemesterInterest,SI_why,PhysGradSchool,SciMathGradSchool,NonAcadJob,MedSchool,ProfSchool,K12Teacher,CollegeTeacher,NonSciJob,GenderCode,Consent,Gender,IsTransformed.y,Gender_Text,AmerInd.AlaskaNat,Asian,Black,Hispanic,NatHaw.PacIsl,White,Other,Other_Text,Expertlikepost,PRO_Expertlikepost,Course
1447,-1.53E+18,phys251-sp16,1,1,1,1,1,1,1,0,1,0,1,-1,1,-1,1,1,1,-1,1,0,1,1,1,1,1,1,1,-1,1,1,1,0,1,1,0,1,1,1,1,-1,1,0,-1,1,1,-1,1,-1,1,0,1,1,1,1,1,0,1,-1,0,1,0,0,0.5,0.866666667,1,1,1,-1,1,1,1,1,0,-1,1,0,1,0,1,1,1,0,1,-1,1,1,1,1,1,1,1,-1,1,-1,0,0,-1,-1,0,1,1,1,1,-1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,4,3,4,4,2,2,4,4,5,4,3,3,4,3,3,4,4,4,3,2,4,4,4,4,,2,2,The class did not feel beneficial enough to my learning in all honesty.,2,2,2,1,2,2,2,2,2,1,M,0,,,,,,,,,,0.6,0.833333333,251
1448,-6.72E+18,phys251-sp16,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,-1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,-1,1,1,1,0,0.8,0.966666667,1,1,1,1,1,1,1,-1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,-1,-1,1,1,1,1,1,1,0,0,-1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,5,2,4,4,4,5,5,5,5,5,3,3,5,4,5,5,5,5,5,5,4,4,4,12,,3,2,The physics lab didn't really contribute to my overall interest in the subject. ,2,2,2,1,2,2,2,2,1,1,F,0,,,,,,,,,,0.766666667,0.866666667,251
1449,-7.34E+18,phys251-sp16,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,-1,-1,1,1,0,0.833333333,0.833333333,1,1,1,1,1,0,1,-1,-1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,-1,1,1,1,0,0,-1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,5,3,4,5,,4,5,5,5,5,3,2,5,4,2,3,4,4,4,5,5,4,5,13,,1,1,It was easier to understand some of the concepts when I could see them being applied first hand. ,2,1,2,2,2,2,2,2,1,1,F,0,,,,,,,,,,0.633333333,0.933333333,251
1450,-4.45E+18,phys251-sp16,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.866666667,0.933333333,1,1,1,0,1,1,1,-1,-1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,-1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,4,1,4,5,1,4,5,4,3,4,2,3,3,3,3,4,3,4,4,4,3,4,5,9,,3,2,Some parts are interesting but I don't really need to know all of it.,2,2,2,2,2,2,2,2,2,1,M,0,,,,,,,,,,0.633333333,0.9,251
1451,-3.58E+18,phys251-sp16,1,1,1,1,1,1,1,1,1,0,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,-1,-1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0.8,0.966666667,1,1,1,1,1,0,-1,0,-1,-1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,0,1,1,1,1,1,1,1,1,1,1,4,2,4,3,3,3,4,4,4,4,2,2,4,3,2,3,4,5,3,4,4,4,4,13,13,2,2,Because I have already taken multiple physics courses so I know how I feel about it ,2,2,2,2,1,2,2,2,1,1,F,0,,,,,,,,,,0.7,0.833333333,251
1452,5.59E+18,phys251-sp16,1,1,1,1,1,-1,-1,-1,0,1,0,1,0,-1,0,1,0,1,0,1,1,1,0,-1,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,0,0.766666667,0.6,1,-1,1,1,1,-1,1,-1,0,-1,1,-1,1,-1,1,-1,1,0,1,1,1,1,1,-1,1,1,1,-1,1,-1,1,-1,1,-1,1,-1,1,1,0,1,1,-1,1,0,1,-1,1,-1,1,1,1,1,1,-1,1,-1,1,-1,1,-1,1,1,1,1,4,4,2,4,2,1,5,1,1,1,1,1,4,1,4,2,1,3,2,4,13,,1,3,"I enjoyed physics in high school, but physics lab was a waste of my time this semester. It was not helpful to my learning just to go to class to follow a packet. ",2,2,2,1,2,2,2,2,1,1,F,0,,,,,,,,,,0.266666667,0.933333333,251
1453,1.53E+18,phys251-sp16,1,1,1,1,1,1,1,-1,0,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,0,0,1,0,-1,-1,0,0,0,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,-1,0,-1,1,1,1,0,0.566666667,0.8,1,1,1,1,1,0,1,0,1,1,1,-1,1,0,1,1,1,0,1,1,1,1,1,0,-1,0,1,0,1,0,1,-1,-1,-1,-1,1,1,1,1,1,1,-1,-1,0,-1,1,1,1,1,-1,-1,1,1,1,1,0,1,1,1,0,1,4,3,4,4,3,4,4,3,4,4,3,4,4,3,4,4,3,4,4,4,4,4,4,15,,3,2,,2,2,2,2,2,2,2,2,2,1,M,0,,,,,,,,,,0.466666667,0.8,251
1454,8.62E+18,phys251-sp16,1,1,1,1,1,1,1,-1,-1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,-1,-1,-1,-1,0,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0.566666667,0.833333333,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,-1,-1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,4,1,4,4,1,2,4,4,4,5,2,2,4,3,3,4,3,4,4,4,4,5,5,4,14,3,1,I learned more about it.,2,2,2,1,1,2,2,1,2,1,M,0,,,,,,,,,,0.766666667,0.933333333,251
1455,4.72E+18,phys251-sp16,1,1,1,0,1,1,1,-1,-1,0,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,-1,1,0,1,0,1,0,1,0,1,1,1,0,1,1,1,1,0,-1,1,1,1,1,1,1,1,0,1,1,1,-1,0,1,1,0,0.5,0.9,1,1,1,1,1,0,1,-1,-1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,-1,1,0,1,0,0,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,-1,-1,1,1,4,2,4,4,3,4,4,4,5,5,3,2,4,4,3,4,4,4,4,4,4,3,4,13,,2,2,"I didn't hate it more, but I did not become interested in it either",2,2,2,1,2,2,2,2,1,1,F,0,,,,,,,,,,0.6,0.8,251
1456,2.01E+18,phys251-sp16,1,1,1,1,1,1,1,-1,-1,-1,1,0,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,0,0.733333333,0.9,1,1,1,1,1,1,1,1,-1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,-1,-1,1,1,1,1,1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,2,1,It was better in a hands on environment.,2,2,2,1,2,2,2,2,2,1,M,0,,,,,,,,,,0.8,0.733333333,251
1457,-5.91E+18,phys251-sp16,1,1,1,1,1,-1,1,-1,-1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,-1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,-1,0,1,1,0,0.733333333,0.8,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,-1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,5,4,5,4,3,4,5,5,5,5,3,4,4,4,4,4,5,5,4,4,4,3,3,13,,4,1,"The more im around it, the more I understand it, therefore the more interested I become.",2,1,2,2,1,2,2,2,2,1,M,0,,,,,,,,,,0.766666667,0.9,251
1458,-9.10E+18,phys251-sp16,1,1,0,-1,1,-1,1,1,1,-1,1,1,1,-1,1,1,1,-1,0,-1,1,1,1,1,1,1,1,0,1,1,1,0,1,-1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,-1,0,1,1,-1,1,-1,0,0,0,0,1,0,0.533333333,0.766666667,1,1,1,0,1,-1,1,-1,0,1,1,-1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,-1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,-1,1,0,1,-1,1,1,1,4,2,4,5,2,5,5,5,4,5,3,4,5,5,5,5,4,5,4,4,4,4,5,13,13,2,2,,2,2,2,2,1,2,2,2,1,1,F,0,,,,,,,,,,0.566666667,0.9,251
1459,7.76E+18,phys251-sp16,1,1,1,1,1,1,1,-1,0,1,1,1,1,-1,1,1,1,1,1,-1,1,1,1,1,1,1,0,1,1,-1,1,1,0,-1,0,0,-1,1,1,-1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0.7,0.766666667,1,1,1,1,1,1,1,-1,-1,1,1,1,1,-1,1,1,1,1,1,0,1,1,1,1,1,1,1,-1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,5,1,2,3,1,5,4,5,5,5,3,4,5,3,4,5,5,5,4,5,5,4,4,13,3,1,1,"I'm still not too interested in physics, however, doing the experiments helped me understand it a bit better. It was better than going to the lecture.",2,2,2,2,1,2,2,2,1,1,F,0,,,,,,,,,,0.766666667,0.933333333,251
1460,7.89E+18,phys251-sp16,1,1,1,1,1,1,1,0,0,-1,1,0,1,-1,1,1,1,0,1,1,1,1,1,0,1,1,1,-1,1,0,0,1,1,-1,0,0,1,0,1,1,1,1,1,1,1,-1,1,-1,1,1,1,1,1,0,-1,1,1,-1,1,1,1,0,0.5,0.866666667,1,1,1,1,1,1,1,0,-1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,-1,1,0,1,1,1,-1,0,0,1,0,0,0,1,1,1,1,1,-1,1,1,1,1,1,1,1,0,1,0,1,-1,1,1,1,4,1,4,3,2,5,2,4,5,5,1,3,5,2,2,5,3,4,5,3,4,2,5,13,,3,2,,2,2,2,2,1,2,2,2,2,1,M,0,,,,,,,,,,0.5,0.9,251
1461,-3.70E+18,phys251-sp16,1,1,1,0,1,1,1,-1,-1,0,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,0,0,-1,-1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0.566666667,0.866666667,1,1,1,0,1,1,1,0,-1,0,1,1,1,-1,1,0,1,0,1,0,1,1,1,1,1,1,1,-1,1,1,1,0,0,-1,0,1,1,1,0,0,1,0,1,1,1,-1,1,0,1,0,1,1,1,0,1,1,1,-1,1,1,1,4,3,3,3,2,4,4,4,4,5,1,2,5,3,3,4,,2,3,3,3,2,4,4,,2,2,was hard to understand all of the concepts,2,2,2,2,2,2,2,2,2,1,M,0,,,,,,,,,,0.433333333,0.866666667,251
1462,4.39E+17,phys251-sp16,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,-1,-1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,-1,0,1,1,1,1,1,1,-1,0,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0,1,1,1,0,0.666666667,0.866666667,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,-1,1,1,1,0,1,-1,1,1,1,0,1,1,1,0,-1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0,1,1,1,5,3,3,5,5,5,5,5,4,5,3,,4,4,5,4,4,5,5,4,5,5,5,4,,2,2,I dont enjoy physics,2,2,2,1,2,2,2,2,1,1,F,0,,,,,,,,,,0.6,0.933333333,251
1463,1.54E+18,phys251-sp16,1,1,1,-1,1,1,1,-1,-1,1,1,1,1,-1,1,1,1,1,-1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,-1,1,1,1,1,1,1,1,-1,1,1,1,-1,1,1,1,1,1,1,1,-1,1,-1,1,-1,1,1,1,0,0.666666667,0.933333333,1,-1,1,1,1,-1,1,-1,-1,1,1,-1,1,-1,1,1,1,-1,1,-1,1,1,1,1,1,1,1,-1,1,1,1,-1,-1,-1,1,1,1,1,-1,-1,1,1,1,1,1,-1,1,1,1,1,1,1,1,-1,1,1,1,-1,1,1,1,4,1,2,2,1,4,2,4,4,5,2,2,4,4,4,4,2,4,4,5,4,2,5,13,,2,2,,2,2,2,2,1,2,2,2,1,1,F,0,,,,,,,,,,0.533333333,0.9,251
1464,3.63E+17,phys251-sp16,1,1,1,1,1,1,1,-1,-1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,-1,1,1,1,0,0,-1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,0,1,1,0,0.733333333,0.866666667,1,1,1,1,1,1,1,-1,-1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,0,1,-1,1,0,1,0,0,-1,0,1,1,1,0,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,3,4,5,4,5,5,5,5,5,1,2,5,5,4,5,5,5,5,5,5,5,5,13,,1,3,Maybe I would like physics if I had someone who could properly help me excel in the class and could help me understand. Trying to teach myself physics has been hard and I don't like the fact that I put in a lot of effort and still don't get a good grade. ,2,2,2,2,1,2,2,2,1,1,F,0,,,,,,,,,,0.733333333,0.866666667,251
1465,-6.92E+18,phys251-sp16,1,1,1,1,1,1,1,-1,-1,1,1,0,1,-1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,-1,1,1,-1,-1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0.733333333,0.833333333,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,5,1,4,2,3,4,4,5,5,5,5,4,5,3,4,5,5,5,4,5,5,5,5,12,,4,2,It was a very difficult class and the labs stressed me out more than they interested me.,2,2,2,1,2,2,2,2,1,1,F,0,,,,,,,,,,0.8,0.9,251
1466,2.49E+18,phys251-sp16,1,1,1,1,1,0,1,-1,-1,1,1,-1,1,1,1,1,1,-1,1,1,0,1,1,1,1,1,1,0,1,1,1,-1,0,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.766666667,0.9,1,1,1,1,1,1,1,-1,0,1,1,0,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,-1,1,1,1,-1,1,1,1,1,1,1,1,0,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,5,2,1,5,3,4,5,5,3,2,5,4,2,5,5,5,1,2,2,5,5,4,,4,1,I'm also taking physics two which is more applicable to modern science and it is very interesting ,2,1,2,2,2,2,2,2,1,1,F,0,,,,,,,,,,0.766666667,0.966666667,251
1467,-7.06E+18,phys251-sp16,1,1,1,1,1,0,1,-1,-1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,0,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,-1,-1,1,1,0,0.7,0.866666667,1,1,1,1,1,1,1,0,-1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,-1,1,1,1,1,1,1,1,1,-1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,-1,0,1,1,4,1,3,5,4,4,3,4,3,5,2,4,4,4,5,4,4,4,4,4,5,3,4,13,,3,1,"I enjoyed some of the experiments we did, I did not expect some of the results that we found. It helped be better understand the equations used as well. ",2,2,2,2,1,2,2,2,1,1,F,0,,,,,,,,,,0.733333333,0.866666667,251
1468,8.15E+18,phys251-sp16,1,0,1,0,1,1,1,-1,-1,0,1,1,1,0,1,1,1,-1,1,0,1,1,1,1,1,1,1,-1,1,1,1,0,1,-1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,-1,0,1,1,0,0.566666667,0.9,1,1,1,-1,1,1,1,0,-1,1,1,0,1,0,1,1,1,-1,1,0,1,1,1,1,1,1,1,-1,1,1,1,0,-1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,-1,0,1,1,4,2,3,5,1,5,3,4,5,5,2,2,5,4,2,4,4,5,4,3,4,2,5,13,13,2,2,"The information was as I expected it to be, and I've taken a physics course before in high school. It generally met my expectations, which is why my interest did not change.",2,1,2,2,2,2,2,2,1,1,F,0,,,,,,,,,,0.6,0.866666667,251
1469,6.99E+18,phys251-sp16,1,1,1,1,1,-1,1,-1,-1,-1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,-1,0,0.766666667,0.866666667,1,1,1,1,1,0,1,-1,-1,0,1,0,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,0,1,-1,-1,-1,-1,0,1,1,1,-1,1,1,1,1,1,-1,1,1,1,0,1,1,1,0,1,0,1,-1,1,0,1,4,3,4,4,2,4,4,4,4,4,2,3,4,4,4,3,4,4,4,4,4,4,4,13,13,2,2,Because I wasn't interested in gaining knowledge I will never use again.,2,1,2,1,1,2,2,2,1,1,F,0,,,,,,,,,,0.433333333,0.9,251
1470,-4.60E+18,phys251-sp16,1,1,1,0,1,1,1,-1,-1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,-1,-1,-1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,0,0.7,0.9,1,1,1,1,1,1,1,-1,-1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,0,1,0,1,-1,-1,1,1,0,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,4,3,4,4,2,4,4,4,4,4,3,2,4,3,4,4,4,4,4,4,3,3,4,13,,3,2,,2,2,2,1,2,2,2,2,1,1,F,0,,,,,,,,,,0.6,0.9,251
1471,-1.92E+17,phys251-sp16,1,1,1,1,1,0,1,-1,0,-1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,-1,0,-1,1,-1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0.6,0.933333333,1,1,1,1,1,0,1,0,1,-1,1,-1,1,-1,1,1,1,1,1,1,1,0,1,1,1,0,0,-1,1,0,1,-1,0,1,1,-1,1,-1,-1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,-1,1,1,1,4,1,4,3,4,5,4,4,4,5,1,1,4,4,1,4,4,5,5,5,3,4,5,13,,2,3,"Poor teaching, harsh grading ",2,2,2,1,2,2,2,2,1,1,F,0,,,,,,,,,,0.5,0.9,251
1472,-7.38E+18,phys251-sp16,1,1,1,1,1,0,1,-1,-1,0,1,0,1,-1,1,1,1,1,1,0,1,1,1,1,1,1,1,-1,1,1,1,0,1,-1,1,0,1,0,0,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,-1,1,1,1,0,0.533333333,0.933333333,1,1,1,1,1,1,1,-1,-1,1,1,0,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,-1,1,1,1,1,1,-1,1,-1,1,-1,0,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,4,2,4,3,2,4,2,4,4,4,2,3,4,3,2,3,4,4,4,4,4,4,4,4,,2,2,Does not appeal to me ,2,1,2,1,1,2,2,2,1,1,F,0,,,,,,,,,,0.7,0.933333333,251
1473,4.98E+18,phys251-sp16,1,1,1,1,1,0,-1,0,-1,1,1,-1,1,-1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,-1,-1,1,1,1,0,0,0,0,1,1,1,1,1,-1,0,1,1,1,1,0,1,0,1,-1,0,1,1,0,0.533333333,0.733333333,1,1,1,1,1,1,1,0,1,-1,1,-1,1,-1,1,1,1,-1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,-1,0,1,1,1,1,0,0,1,-1,1,0,1,1,1,1,1,-1,0,1,0,0,1,0,1,-1,1,1,1,4,1,4,4,2,5,4,4,4,4,3,3,3,4,3,4,3,4,4,4,5,4,4,13,4,1,2,"Sometimes the experiments were cool, but other times I didn't understand why I was doing things and was just doing it to do it.
",2,1,2,2,1,2,2,2,1,1,F,0,,,,,,,,,,0.5,0.866666667,251
1474,8.66E+18,phys251-sp16,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,-1,-1,1,1,0,0.8,0.833333333,1,-1,1,-1,1,-1,1,-1,-1,1,1,1,1,1,-1,1,1,-1,1,0,1,1,1,0,1,1,1,-1,1,1,1,-1,-1,-1,-1,1,1,1,1,-1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,-1,1,-1,1,-1,1,1,1,2,1,4,4,4,4,4,4,5,5,1,2,4,4,1,4,2,4,2,4,4,4,5,13,,2,3,The course was the most difficult physics class I've taken and none of the concepts made sense or appealed to me.,2,2,2,1,2,2,2,2,1,1,F,0,,,,,,,,,,0.5,0.833333333,251
1475,1.91E+18,phys251-sp16,1,1,1,1,1,1,1,-1,-1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,-1,1,0,1,1,1,-1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,-1,1,1,1,0,0.633333333,0.966666667,1,1,1,1,1,0,1,1,1,1,1,1,1,0,-1,1,1,1,1,0,1,1,1,-1,-1,1,1,-1,1,0,-1,0,1,-1,1,1,1,0,0,0,1,-1,0,1,1,1,1,1,1,0,1,,,-1,1,1,1,-1,1,1,1,3,2,2,1,4,4,4,4,4,4,2,2,3,4,3,4,4,4,4,4,4,4,4,13,,2,3,It's boring and I struggle to understand it. ,2,1,1,2,1,2,2,2,1,1,F,0,,,,,,,,,,0.5,0.8,251
1476,7.64E+18,phys251-sp16,1,1,1,1,0,1,1,-1,-1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0.833333333,0.933333333,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,0,1,1,1,5,4,5,4,1,5,5,4,5,4,4,3,5,4,5,4,3,5,4,4,5,4,4,14,,3,2,Was fairly interested at the beginning of semester already.,2,2,2,2,1,2,2,2,1,1,F,0,,,,,,,,,,0.8,0.933333333,251
1477,-7.14E+18,phys251-sp16,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,-1,1,0,1,0,0,-1,-1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,-1,0,1,1,0,0.566666667,0.866666667,1,1,1,1,1,1,1,0,-1,1,1,0,1,1,1,1,1,-1,1,0,1,1,1,1,1,1,1,0,1,0,1,-1,0,-1,0,1,1,0,1,-1,1,-1,1,1,1,1,1,1,1,-1,1,1,1,0,1,1,1,-1,1,1,1,4,1,3,4,2,5,1,4,4,4,1,1,4,3,1,4,4,4,4,1,4,4,4,4,,2,2,I really just don't care that much. ,2,2,2,1,2,2,2,2,1,1,F,0,,,,,,,,,,0.533333333,0.9,251
